id,lang,surface,title,label,redirect,disambiguation,anchor_text
Q124695,en,Cuticle wax,,,1,,
Q124695,en,Waxes,,,1,,
Q124695,en,"Wax, animal and vegetable",,,1,,
Q124695,it,Cera,1,,,,
Q124695,it,cera,,1,,,
Q124695,it,cere,,,,,1
Q124695,it,cerosa,,,,,1
Q124695,it,cerosi,,,,,1
Q124695,it,Fabbrica di cera,,,,,1
Q124695,it,"U.S. Cerea, Cerea",,,,,1
Q124695,it,cere cuticolari,,,,,1
Q124695,it,candela di cera,,,,,1
Q124695,it,Cere,,,,,1
Q124695,it,ceroso,,,,,1
Q124695,it,cerose,,,,,1
Q3950,en,Villa,1,,,,
Q3950,en,villas,,1,,,
Q3950,en,villa,,1,,,
Q3950,en,Villa (chartered town),,,1,,
Q3950,en,Villas in Spain,,,1,,
Q3950,en,Luxury villa,,,1,,
Q3950,en,villa suburbana,,,,,1
Q3950,en,European Villa,,,,,1
Q3950,it,Villa,1,,,,
Q3950,it,villa,,1,,,
Q3950,it,Villa (architettura),,,1,,
Q3950,it,villette,,,,,1
Q3950,it,Villa-fattoria,,,,,1
Q3950,it,ville rustiche,,,,,1
Q3950,it,palazzi di villa,,,,,1
Q3950,it,villetta,,,,,1
Q3950,it,residenze di campagna,,,,,1
Q3950,it,ville,,,,,1
Q3950,it,ville storiche,,,,,1
Q8035029,en,Workmanship,1,,,,
Q8035029,en,workmanship,,1,,,
Q8035029,en,Craftmanship,,,1,,
Q8035029,en,Craftsmanship,,,1,,
Q8035029,en,good-enough host,,,,,1
Q8035029,en,craftsmanship,,,,,1
Q8035029,en,craftsmans,,,,,1
Q3750041,en,Francesco Giamberti,,1,,,
Q3750041,it,Francesco Giamberti,1,,,,
Q838948,en,Work of art,1,,,,
Q838948,en,art piece,,1,,,
Q838948,en,work of art,,1,,,
Q838948,en,artwork,,1,,,
Q838948,en,artistic work,,1,,,
Q838948,en,piece of art,,1,,,
Q838948,en,art object,,1,,,
Q838948,en,art work,,1,,,
Q838948,en,Piece of art,,,1,,
Q838948,en,Work (fine arts),,,1,,
Q838948,en,Works in the fine arts,,,1,,
Q838948,en,Artistic work,,,1,,
Q838948,en,Artworks,,,1,,
Q838948,en,Artwork,,,1,,
Q838948,en,Work (arts),,,1,,
Q838948,en,Art piece,,,1,,
Q838948,en,Art Object,,,1,,
Q838948,en,Art object,,,1,,
Q838948,en,Art work,,,1,,
Q838948,en,Works (arts),,,1,,
Q838948,en,Art objects,,,1,,
Q838948,en,Works of art,,,1,,
Q838948,en,objets d′art,,,,,1
Q838948,en,cover art,,,,,1
Q838948,en,œuvre,,,,,1
Q838948,en,works,,,,,1
Q838948,en,art works,,,,,1
Q838948,en,fine artwork,,,,,1
Q838948,en,Works of Art,,,,,1
Q838948,en,oeuvre,,,,,1
Q838948,en,art objects,,,,,1
Q838948,en,artworks,,,,,1
Q838948,en,objets d'art,,,,,1
Q838948,en,aesthetic object,,,,,1
Q838948,en,objet d'art,,,,,1
Q838948,en,works of art,,,,,1
Q838948,en, artwork,,,,,1
Q838948,en,Œuvre,,,,,1
Q838948,en,art,,,,,1
Q838948,en,objets d’art,,,,,1
Q838948,en,work,,,,,1
Q838948,it,Opera d'arte,1,,,,
Q838948,it,opera d'arte,,1,,,
Q838948,it,Opera,,,,,1
Q838948,it,opere d’arte,,,,,1
Q838948,it,opera d’arte,,,,,1
Q838948,it,opere d'arti,,,,,1
Q838948,it,opera,,,,,1
Q838948,it,creazione artistica,,,,,1
Q838948,it,opere,,,,,1
Q838948,it,opere d'arte,,,,,1
Q280164,en,brasse,,1,,,
Q280164,it,Braccio (unità di misura),1,,,,
Q280164,it,braccio,,1,,,
Q280164,it,Braccia (unità di misura),,,1,,
Q280164,it,Braccia milanesi,,,1,,
Q280164,it,Braccio da seta,,,,,1
Q280164,it,Braccio,,,,,1
Q280164,it,fathom,,,,,1
Q280164,it,Braccia,,,,,1
Q280164,it,braccia,,,,,1
Q280164,it,Braccio quadrato,,,,,1
Q280164,it,bracci,,,,,1
Q280164,it,braccio mirandolese,,,,,1
Q280164,it,braccia mirandolesi,,,,,1
Q280164,it,braccia milanesi,,,,,1
Q280164,it, braccio,,,,,1
Q280164,it,Braccio da panno,,,,,1
Q179718,en,Catherine of Alexandria,1,,,,
Q179718,en,Catharine of Alexandria,,1,,,
Q179718,en,St. Catherine of Alexandria,,1,,,
Q179718,en,Katherine of Alexandria,,1,,,
Q179718,en,Catherine,,1,,,
Q179718,en,Saint Catherine,,1,,,
Q179718,en,Saint Catharine of Alexandria,,,1,,
Q179718,en,Seinte Katherine,,,1,,
Q179718,en,Saint Catherine Megalomartyr,,,1,,
Q179718,en,Saint Catherine of Alexandria,,,1,,
Q179718,en,St Catherine of Alexandria,,,1,,
Q179718,en,St. Catharine of Alexandria,,,1,,
Q179718,en,St Catharine of Alexandria,,,1,,
Q179718,en,Caterina d'Alessandria,,,1,,
Q179718,en,Catherine of alexandria,,,1,,
Q179718,en,Saint Catharine of Mount Sinai,,,,,1
Q179718,en,St. Catharina,,,,,1
Q179718,en,Sainte-Catherine,,,,,1
Q179718,en,''Saint Catherine'',,,,,1
Q179718,en,St Katharine,,,,,1
Q179718,en,St Katherine,,,,,1
Q179718,en,St. Catherine,,,,,1
Q179718,en,St Catherine,,,,,1
Q179718,en,St Katharine of Alexandria,,,,,1
Q179718,en,St. Catherine's,,,,,1
Q179718,en,St.&nbsp;Catherine,,,,,1
Q179718,en,Saint Katherine,,,,,1
Q179718,en,Saint Catherine's Day,,,,,1
Q179718,en,St. Katherine,,,,,1
Q179718,en,Saints Catherine,,,,,1
Q179718,en,Santa Caterina,,,,,1
Q179718,en,St. Katherine's,,,,,1
Q179718,en,Katharine of Alexandria,,,,,1
Q179718,en,Saint Kate,,,,,1
Q179718,en,"Saint Catherine of Alexandria, Virgin and Martyr",,,,,1
Q179718,en,Santa Catarina de Alexandria,,,,,1
Q179718,en,Catalina de Alejandria,,,,,1
Q179718,en,St.&nbsp;Catharine,,,,,1
Q179718,en,its patron saint and parish titular,,,,,1
Q179718,en,St Catherine's,,,,,1
Q179718,en,St Katharine's,,,,,1
Q179718,en,Saint Catherine's,,,,,1
Q179718,en,Catherine of Alex,,,,,1
Q179718,it,Caterina d'Alessandria,1,,,,
Q179718,it,Santa Caterina,,1,,,
Q179718,it,Santa Caterina di Alessandria,,1,,,
Q179718,it,Santa Caterina d'Alessandria,,1,,,
Q179718,it,Santa Caterina delle Ruote,,1,,,
Q179718,it,S. Caterina d'Alessandria,,1,,,
Q179718,it,Santa Caterina vergine e martire,,,1,,
Q179718,it,Santa Caterina Alessandrina,,,,,1
Q179718,it,Santa Caterina Vergine e Martire,,,,,1
Q179718,it,Festa di Santa Caterina,,,,,1
Q179718,it,Santa Caterina d'Alessandria d'Egitto,,,,,1
Q179718,it,De sancta Catherina,,,,,1
Q179718,it,Miraculum de sancta Katherina,,,,,1
Q179718,it,S. Caterina d' Alessandria,,,,,1
Q179718,it,Katharina di Alessandria,,,,,1
Q179718,it,santa Caterina d'Alessandria,,,,,1
Q179718,it,santa titolare,,,,,1
Q179718,it,Caterina vergine,,,,,1
Q179718,it,S. Caterina Vergine e Martire,,,,,1
Q179718,it,Santa titolare,,,,,1
Q179718,it,titolare,,,,,1
Q179718,it,Santa Caterina D'Alessandria,,,,,1
Q179718,it,Santa Caterina d’Alessandria,,,,,1
Q179718,it,Santa Caterina d'Alessandria V. e M.,,,,,1
Q179718,it,S. Caterina d’Alessandria,,,,,1
Q179718,it,santa Caterina d' Alessandria,,,,,1
Q179718,it,santa,,,,,1
Q179718,it,santa Caterina di Alessandria,,,,,1
Q179718,it,santa martire,,,,,1
Q179718,it,S. Caterina,,,,,1
Q179718,it,martire,,,,,1
Q179718,it,Caterina vergine e martire,,,,,1
Q179718,it,santa Caterina della Ruota,,,,,1
Q179718,it,Martirio di Santa Caterina,,,,,1
Q179718,it,santa Caterina,,,,,1
Q179718,it,Caterina,,,,,1
Q179718,it,Santa Caterina di Antiochia,,,,,1
Q179718,it,Grande Martire Caterina,,,,,1
Q179718,it,santa Caterina da Alessandria,,,,,1
Q179718,it,santa Caterina Vergine e Martire,,,,,1
Q179718,it,martire egiziana,,,,,1
Q236853,en,Ludovico Sforza,1,,,,
Q236853,en,il Moro Lodovico,,1,,,
Q236853,en,il Moro Ludovico,,1,,,
Q236853,en,Duke of Milan Ludovicus Sfortia,,1,,,
Q236853,en,Ludovico Maria Sforza,,1,,,
Q236853,en,"Ludovicus, Duke of Milan Sfortia",,1,,,
Q236853,en,le More Ludovic,,1,,,
Q236853,en,Ludovico il Moro,,1,,,
Q236853,en,Duke of Milan Ludovico Sforza,,1,,,
Q236853,en,"Lodovico, Duke of Milan Sforza",,1,,,
Q236853,en,il Moro Ludivico,,1,,,
Q236853,en,"Ludovico, Duke of Milan Sforza",,1,,,
Q236853,en,Duke of Milan Lodovico Sforza,,1,,,
Q236853,en,"Ludovico Maria Sforza, Duca di Milano",,1,,,
Q236853,en,Lodovico Il Moro,,,1,,
Q236853,en,Ludovico Maria,,,1,,
Q236853,en,Il Morro,,,1,,
Q236853,en,Betrayal of Novara,,,1,,
Q236853,en,Lodovico il Moro,,,1,,
Q236853,en,Treason of Novara,,,1,,
Q236853,en,Lodovico Sforza,,,1,,
Q236853,en,at Novara,,,,,1
Q236853,en,Ludovico I il Moro,,,,,1
Q236853,en,Duke of Milan,,,,,1
Q236853,en,Il Moro,,,,,1
Q236853,en,"Ludovico ''il Moro'', Duke of Milan",,,,,1
Q236853,en,the duke of Milan,,,,,1
Q236853,en,"Ludovico (""Il Moro"") Sforza",,,,,1
Q236853,en,Dukes of Milan,,,,,1
Q236853,en,Ludovico,,,,,1
Q236853,en,"Ludovico Sforza, Duke of Milan",,,,,1
Q236853,en,the Regent Ludovico il Moro,,,,,1
Q236853,en,Ludovico ''il Moro'',,,,,1
Q236853,en,"Ludovico ""Il Moro"" Sforza",,,,,1
Q236853,it,Ludovico il Moro,1,,,,
Q236853,it,Ludovico Maria Sforza,,1,,,
Q236853,it,Ludovico Sforza,,1,,,
Q236853,it,Lodovico il Moro,,1,,,
Q236853,it,Lodovico Sforza,,1,,,
Q236853,it,Ludovico Maria di Milano,,,1,,
Q236853,it,Ludovico I Maria di Milano,,,1,,
Q236853,it,Moro,,,,,1
Q236853,it,Leggi la voce...,,,,,1
Q236853,it,"Ludovico Maria Sforza detto ""il Moro""",,,,,1
Q236853,it,"Ludovico il Moro, il signore di Milano",,,,,1
Q236853,it,Ludovico,,,,,1
Q236853,it,duca di Milano,,,,,1
Q236853,it,Ludovico detto il Moro,,,,,1
Q236853,it,Lodovico Maria Sforza,,,,,1
Q236853,it,Ludovico detto ''il Moro'',,,,,1
Q236853,it, Lodovico Sforza,,,,,1
Q236853,it,"Ludovico Sforza, detto il Moro",,,,,1
Q236853,it,"Lodovico Sforza, detto ""il Moro""",,,,,1
Q236853,it,"Ludovico Maria Sforza, detto il Moro",,,,,1
Q236853,it,"Ludovico Maria detto ""Il Moro""",,,,,1
Q236853,it,Duca,,,,,1
Q236853,it,Ludovico Maria,,,,,1
Q236853,it,Lodovico,,,,,1
Q236853,it,"Ludovico Sforza, detto ""il Moro""",,,,,1
Q236853,it,"Ludovico Sforza, il ""Moro""",,,,,1
Q5,en,Human,1,,,,
Q5,en,human,,1,,,
Q5,en,human being,,1,,,
Q5,en,humankind,,1,,,
Q5,en,mankind,,1,,,
Q5,en,people,,1,,,
Q5,en,humans,,1,,,
Q5,en,peoplekind,,1,,,
Q5,en,homosapiens,,1,,,
Q5,en,person,,1,,,
Q5,en,persons,,1,,,
Q5,en,personkind,,1,,,
Q5,en,HomoSapiens,,,1,,
Q5,en,Human Beings,,,1,,
Q5,en,Homosapiens,,,1,,
Q5,en,Homo sapiens (Middle Paleolithic),,,1,,
Q5,en,Humans,,,1,,
Q5,en,Man (anthropology and biology),,,1,,
Q5,en,East African Plains Ape,,,1,,
Q5,en,Homo sapiens,,,1,,
Q5,en,Humankind,,,1,,
Q5,en,Humans as primates,,,1,,
Q5,en,Modern homo sapiens,,,1,,
Q5,en,All Humankind,,,1,,
Q5,en,Human Origins,,,1,,
Q5,en,Homosapian,,,1,,
Q5,en,H Sapiens,,,1,,
Q5,en,Huamn,,,1,,
Q5,en,Human Being,,,1,,
Q5,en,Peoplekind,,,1,,
Q5,en,Terran (Homo Sapien),,,1,,
Q5,en,Homo sapian,,,1,,
Q5,en,Anatomically Modern Human,,,1,,
Q5,en,Species 5618,,,1,,
Q5,en,Alternative views on the origin of mankind,,,1,,
Q5,en,Mankind,,,1,,
Q5,en,Human kind,,,1,,
Q5,en,Anatomically Modern Humans,,,1,,
Q5,en,Modern humans,,,1,,
Q5,en,Theories of the origin of humans,,,1,,
Q5,en,Human habitat,,,1,,
Q5,en,Anatomically-modern human,,,1,,
Q5,en,H. Sapiens,,,1,,
Q5,en,Homo sapein,,,1,,
Q5,en,Homo sapien sapiens,,,1,,
Q5,en,Human beings,,,1,,
Q5,en,Modern Human,,,1,,
Q5,en,Human species,,,1,,
Q5,en,Homo sapien,,,1,,
Q5,en,Homo Sapien,,,1,,
Q5,en,Human specie,,,1,,
Q5,en,The human race,,,1,,
Q5,en,Early Homo sapiens,,,1,,
Q5,en,Human being,,,1,,
Q5,en,Homo Sapiens,,,1,,
Q5,en,Human habitat and population,,,1,,
Q5,en,Humxn,,,1,,
Q5,en,Anatomically-modern humans,,,1,,
Q5,en,Human race,,,1,,
Q5,en,User:Humanbegin,,,1,,
Q5,en,H. sapiens,,,1,,
Q5,en,Men,,,,,1
Q5,en,human beings,,,,,1
Q5,en,anatomically modern humans,,,,,1
Q5,en,modern human,,,,,1
Q5,en,Hispanic,,,,,1
Q5,en,Native American,,,,,1
Q5,en,mortal,,,,,1
Q5,en,Latino,,,,,1
Q5,en,Asian,,,,,1
Q5,en,humanity,,,,,1
Q5,en,humanity’s,,,,,1
Q5,en,Man,,,,,1
Q5,en,man,,,,,1
Q5,en,African American,,,,,1
Q5,en,human species,,,,,1
Q5,it,essere umano,,1,,,
Q5,it,uomo,,1,,,
Q5,it,Homo sapiens,,1,,,
Q5,it,persona,,1,,,
Q5,it,umano,,1,,,
Q1395822,en,Francesco del Giocondo,1,,,,
Q1395822,it,Francesco di Bartolomeo del Giocondo,1,,,,
Q1395822,it,Francesco del Giocondo,,,1,,
Q1395822,it,Francesco di Bartolomeo di Zanobi del Giocondo,,,1,,
Q1395822,it,Francesco Giocondo,,,,,1
Q1395822,it,Francesco,,,,,1
Q16363,en,Shoulder,1,,,,
Q16363,en,shoulder,,1,,,
Q16363,en,Shoulders,,,1,,
Q16363,en,Broken shoulder,,,1,,
Q16363,en,Broadening of shoulders,,,1,,
Q16363,en,Shoulder broadening,,,1,,
Q16363,en,Shoulder fracture,,,1,,
Q16363,en,Broadening of the shoulders,,,1,,
Q16363,en,Schouder,,,1,,
Q16363,en,Widening of shoulders,,,1,,
Q16363,en,Shoulder widening,,,1,,
Q16363,en,Sholder,,,1,,
Q16363,en,Widening of the shoulders,,,1,,
Q16363,en,shoulders,,,,,1
Q16363,it,Spalla,1,,,,
Q16363,it,cingolo scapolare,,1,,,
Q16363,it,cingolo toracico,,1,,,
Q16363,it,spalla,,1,,,
Q16363,it,Cingolo scapolare,,,1,,
Q16363,it,questa pagina,,,,,1
Q16363,it,Spalle,,,,,1
Q16363,it,spalle,,,,,1
Q813280,en,Beatrice d'Este,1,,,,
Q813280,en,Beatrice d’Este,,1,,,
Q813280,en,Beatrice D’Este,,,1,,
Q813280,en,Beata Beatrice II d'Este,,,1,,
Q813280,en,Beatrix d'Este,,,1,,
Q813280,en,"D'Este, Beatrice",,,1,,
Q813280,en,"Beatrice d'Este, Beatrice d'Este",,,1,,
Q813280,en,Beatrice of Este,,,1,,
Q813280,en,"Beatrice d'Este, Duchess of Milan",,,1,,
Q813280,en,Beatrice,,,,,1
Q813280,en,"Beatrice, Duchess of Milan",,,,,1
Q813280,en,Beatrice D'Este,,,,,1
Q813280,en,"d'Este, Beatrice",,,,,1
Q813280,it,Beatrice d'Este,1,,,,
Q813280,it,Beatrice D'Este,,,1,,
Q813280,it,Beatrice,,,,,1
Q813280,it,Beatrice d’Este,,,,,1
Q813280,it, Beatrice,,,,,1
Q813280,it,Beatrice di Ferrara,,,,,1
Q21146257,en,type,,1,,,
Q21146257,en,form,,1,,,
Q21146257,en,kind,,1,,,
Q21146257,en,category,,1,,,
Q21146257,it,varietà,,1,,,
Q21146257,it,stile,,1,,,
Q21146257,it,categoria,,1,,,
Q21146257,it,tipo,,1,,,
Q6126,en,1500,1,,,,
Q6126,en,1500 A.D.,,,1,,
Q6126,en,1500 AD,,,1,,
Q6126,en,Events in 1500,,,1,,
Q6126,en,Deaths in 1500,,,1,,
Q6126,en,1500 CE,,,1,,
Q6126,en,1500 (year),,,1,,
Q6126,en,AD 1500,,,1,,
Q6126,en,Year 1500,,,1,,
Q6126,en,Births in 1500,,,1,,
Q6126,it,1500,1,,,,
Q6126,it,'500,,,,,1
Q6126,it,Cinquecento,,,,,1
Q6126,it,1500 d.C.,,,,,1
Q8,en,Happiness,1,,,,
Q8,en,happy,,1,,,
Q8,en,joy,,1,,,
Q8,en,happiness,,1,,,
Q8,en,Gladness,,,1,,
Q8,en,Mood elevated,,,1,,
Q8,en,Cheerfulness,,,1,,
Q8,en,Light-Hearted,,,1,,
Q8,en,Happiest,,,1,,
Q8,en,Felicitous,,,1,,
Q8,en,Happineſs,,,1,,
Q8,en,Enjoyment,,,1,,
Q8,en,Religion and happiness,,,1,,
Q8,en,Happy,,,1,,
Q8,en,Hapiness,,,1,,
Q8,en,Draft:Happiness,,,1,,
Q8,en,Mood increase,,,1,,
Q8,en,Gaiety (mood),,,1,,
Q8,en,Jolliness,,,1,,
Q8,en,How To Be Happy,,,1,,
Q8,en,Happiness theory,,,1,,
Q8,en,Mood elation,,,1,,
Q8,en,Cheerful,,,1,,
Q8,en,Jolly,,,1,,
Q8,en,Rejoicing,,,1,,
Q8,en,Theory of happiness,,,1,,
Q8,en,Mood elevation,,,1,,
Q8,en,Happiness and religion,,,1,,
Q8,en,Mood lift,,,1,,
Q8,en,Light-hearted,,,1,,
Q8,en,Happyness,,,1,,
Q8,en,Lightheartedness,,,1,,
Q8,en,enjoyment,,,,,1
Q8,en,weal,,,,,1
Q8,en,Boom De Yada,,,,,1
Q8,en,happiest,,,,,1
Q8,en,Gay,,,,,1
Q8,en,Glee,,,,,1
Q8,en,delight,,,,,1
Q8,en,gayer,,,,,1
Q8,en,bliss,,,,,1
Q8,en,mirth,,,,,1
Q8,en,gaiety,,,,,1
Q8,en,Delight,,,,,1
Q8,en,feel better,,,,,1
Q8,en,gay,,,,,1
Q8,it,Felicità,1,,,,
Q8,it,felicità,,1,,,
Q8,it,Gioia (emozione),,,1,,
Q8,it,Infelicità,,,1,,
Q8,it,Happiness,,,,,1
Q8,it,allegria,,,,,1
Q8,it,gioia,,,,,1
Q8,it,Gioia,,,,,1
Q8,it,felice,,,,,1
Q8,it,Letizia,,,,,1
Q8,it,bonheur,,,,,1
Q8,it,:-D,,,,,1
Q487,en,Smile,1,,,,
Q487,en,smile,,1,,,
Q487,en,grin,,1,,,
Q487,en,grinning,,1,,,
Q487,en,smiling,,1,,,
Q487,en,Smiles,,,1,,
Q487,en,Duchenne smile,,,1,,
Q487,en,笑容,,,1,,
Q487,en,Smiling,,,1,,
Q487,en,Smize,,,1,,
Q487,en,Grinning,,,1,,
Q487,en,Pan American smile,,,1,,
Q487,en,Duchenne Smile,,,1,,
Q487,en,Fear Grin,,,1,,
Q487,en,:),,,,,1
Q487,en,Smile (Beach Boys Album),,,,,1
Q487,en,I couldn't resist,,,,,1
Q487,en,Boom De Yada,,,,,1
Q487,en,smiling face,,,,,1
Q487,en,smiles,,,,,1
Q487,en,genuine smile,,,,,1
Q487,en,Kind & Lovely Nature,,,,,1
Q487,it,Sorriso,1,,,,
Q487,it,sorriso,,1,,,
Q487,it,sorridendo,,,,,1
Q487,it,aiuto psicologico,,,,,1
Q487,it,GRINNING,,,,,1
Q487,it,sorrisi,,,,,1
Q487,it,sorridere,,,,,1
Q9394,en,Rabbit,1,,,,
Q9394,en,bun,,1,,,
Q9394,en,rabbit,,1,,,
Q9394,en,coney,,1,,,
Q9394,en,bunny rabbit,,1,,,
Q9394,en,bunnies,,1,,,
Q9394,en,bunny,,1,,,
Q9394,en,Bunnies!,,,1,,
Q9394,en,Anatomy of the rabbit,,,1,,
Q9394,en,Baby bunny,,,1,,
Q9394,en,Bunny rabbits,,,1,,
Q9394,en,Feral rabbit,,,1,,
Q9394,en,Cecal pellets,,,1,,
Q9394,en,A Rabbit,,,1,,
Q9394,en,Bunny Rabbit,,,1,,
Q9394,en,Rabbitkind,,,1,,
Q9394,en,Rubbits,,,1,,
Q9394,en,Wild rabbits,,,1,,
Q9394,en,Rabbit (ecology),,,1,,
Q9394,en,Cultural depictions of rabbits,,,1,,
Q9394,en,Sex organs of rabbits,,,1,,
Q9394,en,Rabits,,,1,,
Q9394,en,Bunnie,,,1,,
Q9394,en,Rabbits in folklore,,,1,,
Q9394,en,Bunny (animal),,,1,,
Q9394,en,Bunnys,,,1,,
Q9394,en,Rabbit Meat,,,1,,
Q9394,en,Evolution of rabbits,,,1,,
Q9394,en,Bunny,,,1,,
Q9394,en,Bunny wabbit,,,1,,
Q9394,en,Rabbit as food,,,1,,
Q9394,en,Thermoregulation in rabbits,,,1,,
Q9394,en,Bunny rabbit,,,1,,
Q9394,en,Rabbits in mythology,,,1,,
Q9394,en,Bunneh,,,1,,
Q9394,en,Rabbit meat,,,1,,
Q9394,en,Feral rabbits,,,1,,
Q9394,en,Bunnies,,,1,,
Q9394,en,Rabbits,,,1,,
Q9394,en,lapin,,,,,1
Q9394,en,rabbits,,,,,1
Q9394,en,bunny-rabbit,,,,,1
Q9394,it,Coniglio,1,,,,
Q9394,it,coniglio,,1,,,
Q9394,it,Coniglio nano,,,1,,
Q9394,it,Conigli,,,1,,
Q9394,it,coniglietti,,,,,1
Q9394,it,conigli selvatici,,,,,1
Q9394,it,coniglietta,,,,,1
Q9394,it,conigli,,,,,1
Q9394,it,''Conill'',,,,,1
Q9394,it,coniglie,,,,,1
Q9394,it,conigli domestici,,,,,1
Q9394,it,coniglietto,,,,,1
Q1411766,en,Predella,1,,,,
Q1411766,en,predella,,1,,,
Q1411766,en,Praedella,,,1,,
Q1411766,en,Predellas,,,1,,
Q1411766,en,altar platform,,,,,1
Q1411766,it,Predella,1,,,,
Q1411766,it,predelle,,1,,,
Q1411766,it,predella,,1,,,
Q1411766,it,Predelle,,,1,,
Q1411766,it,pretella,,,,,1
Q50000,en,Victory,1,,,,
Q50000,en,win,,1,,,
Q50000,en,triumph,,1,,,
Q50000,en,victory,,1,,,
Q50000,en,success,,1,,,
Q50000,en,Victories,,,1,,
Q50000,en,Wining,,,1,,
Q50000,en,Victress,,,1,,
Q50000,en,Games Won,,,1,,
Q50000,en,wins,,,,,1
Q50000,en,defeat,,,,,1
Q50000,en,Jaya,,,,,1
Q50000,en,Winner,,,,,1
Q50000,en,landslide win,,,,,1
Q50000,en,victories,,,,,1
Q50000,en,beating,,,,,1
Q50000,en,''jaya'',,,,,1
Q50000,en,win condition,,,,,1
Q50000,en,:),,,,,1
Q50000,en,victor,,,,,1
Q50000,en,Nitzachon,,,,,1
Q50000,en,relevant,,,,,1
Q50000,en,Wins,,,,,1
Q50000,en,winning,,,,,1
Q50000,en,Shouri,,,,,1
Q50000,en,Wijaya,,,,,1
Q50000,en,\o/,,,,,1
Q50000,en,Winning,,,,,1
Q50000,en,advantage,,,,,1
Q50000,en,Victory Records,,,,,1
Q50000,en,Private victory,,,,,1
Q50000,it,successo,,1,,,
Q50000,it,vincita,,1,,,
Q50000,it,vittoria,,1,,,
Q50000,it,buon esito,,1,,,
Q1073,en,Brain,1,,,,
Q1073,en,animal brain,,1,,,
Q1073,en,brain,,1,,,
Q1073,en,Brain Function,,,1,,
Q1073,en,Brainy,,,1,,
Q1073,en,Brains,,,1,,
Q1073,en,Brain impairment,,,1,,
Q1073,en,Vertebrate brain,,,1,,
Q1073,en,The brain,,,1,,
Q1073,en,Encephalon,,,1,,
Q1073,en,Brain research,,,1,,
Q1073,en,Brain signals,,,1,,
Q1073,en,Brain marrow,,,1,,
Q1073,en,Brain metabolism,,,1,,
Q1073,en,Brain function,,,1,,
Q1073,en,Mammal brain,,,1,,
Q1073,en,The Brain,,,1,,
Q1073,en,Mammalian brain,,,1,,
Q1073,en,Visual verbal ability,,,1,,
Q1073,en,Brain functions,,,1,,
Q1073,en,brain matter,,,,,1
Q1073,en,mood,,,,,1
Q1073,it,Cervello,1,,,,
Q1073,it,cervello,,1,,,
Q1073,it,Storia delle idee sul cervello,,,1,,
Q1073,it,Cerebrale,,,1,,
Q1073,it,Storia del cervello,,,1,,
Q1073,it,Emisferi cerebrali,,,1,,
Q1073,it,cavità cerebrale,,,,,1
Q1073,it,cervelli,,,,,1
Q1073,it,emisfero sinistro,,,,,1
Q1073,it,cerebrale,,,,,1
Q1073,it,emisferi,,,,,1
Q1073,it,parenchima cerebrale,,,,,1
Q1073,it,cerebrali,,,,,1
Q1073,it,emisferi cerebrali,,,,,1
Q1073,it,mentali,,,,,1
Q1073,it,tessuti cerebrali,,,,,1
Q1073,it,intellettuali,,,,,1
Q1073,it,aree del cervello,,,,,1
Q1073,it,Prosencefalo,,,,,1
Q1073,it,materia grigia,,,,,1
Q7860,en,Nature,1,,,,
Q7860,en,nature,,1,,,
Q7860,en,Beauty of nature,,,1,,
Q7860,en,Natural,,,1,,
Q7860,en,Natural universe,,,1,,
Q7860,en,Material universe,,,1,,
Q7860,en,Naturely,,,1,,
Q7860,en,material world,,,,,1
Q7860,en,naturally,,,,,1
Q7860,en,natural,,,,,1
Q7860,en,unnatural,,,,,1
Q7860,en,natural world,,,,,1
Q7860,en,milieu naturel,,,,,1
Q7860,it,Natura,1,,,,
Q7860,it,natura,,1,,,
Q7860,it,Naturali,,,1,,
Q7860,it,naturalistici,,,,,1
Q7860,it,mondo naturale,,,,,1
Q7860,it,naturali,,,,,1
Q7860,it,mondo materiale,,,,,1
Q7860,it,Naturae,,,,,1
Q7860,it,naturalistica,,,,,1
Q7860,it,Montagna-Natura,,,,,1
Q7860,it,risveglio naturale,,,,,1
Q220,en,Rome,1,,,,
Q220,en,"Rome, Italy",,1,,,
Q220,en,The Eternal City,,1,,,
Q220,en,Roma,,1,,,
Q220,en,City of Seven Hills,,1,,,
Q220,en,Transportation in Rome,,,1,,
Q220,en,Sports in Rome,,,1,,
Q220,en,Geography of Rome,,,1,,
Q220,en,City of the Seven Hills,,,1,,
Q220,en,UN/LOCODE:ITROM,,,1,,
Q220,en,Roma (city),,,1,,
Q220,en,Rome (Italy),,,1,,
Q220,en,Sport in Rome,,,1,,
Q220,en,"Rome, Republic and Empire",,,1,,
Q220,en,"Roma, Italy",,,1,,
Q220,en,Government of Rome,,,1,,
Q220,en,Fascist architecture in Rome,,,1,,
Q220,en,Symbols and trivia of Rome,,,1,,
Q220,en,Cecchignola,,,1,,
Q220,en,Demographics of Rome,,,1,,
Q220,en,The weather in Rome,,,1,,
Q220,en,City of Rome,,,1,,
Q220,en,Rome Italy,,,1,,
Q220,en,Comune di Roma,,,1,,
Q220,en,Capital of Lazio,,,1,,
Q220,en,Capital city of italy,,,1,,
Q220,en,"Roma, Italia",,,1,,
Q220,en,Ruins of Rome,,,1,,
Q220,en,ROME,,,1,,
Q220,en,History of the city of Rome,,,1,,
Q220,en,Ethnic groups in Rome,,,1,,
Q220,en,Education in Rome,,,1,,
Q220,en,Italian capital,,,1,,
Q220,en,Symbols and Trivia of Rome,,,1,,
