id,sentence
raffaello:740,"Not long after this, Agostino Chigi, a very rich merchant of Siena, who was much the friend of every man of excellence, gave Raffaello the commission to paint a chapel; and this he did because a short time before Raffaello had painted for him in his softest manner, in a loggia of his palace, now called the Chigi, in the Trastevere, a Galatea in a car on the sea drawn by two dolphins, and surrounded by Tritons and many sea-gods."
ridolfo:741,"Although it appears in a certain sense impossible that one who imitates some man excellent in our arts, and follows in his footsteps, should not become in great measure like him, nevertheless it may be seen that very often the brothers and sons of persons of singular ability do not follow their kinsmen in this respect, but fall away strangely from their standard. Which comes to pass, I think, not because there are not in them, through their blood, the same fiery spirit and the same genius, but rather from another reason—that is, from overmuch ease and comfort and from an over-abundance of means, which often prevent men from becoming industrious and assiduous in their studies. Yet this rule is not so fixed that the contrary does not sometimes happen. David and Benedetto Ghirlandajo, although they had very good parts and could have followed their brother Domenico in the matters of art, yet did not do so, for the reason that after the death of that same brother they strayed away from the path of good work, one of them, Benedetto, spending a long time as a wanderer, and the other distilling his brains away vainly in the study of mosaic. David, who had been much beloved by Domenico, and who loved him equally, both living and dead, finished after his death, in company with his brother Benedetto, many works begun by Domenico, and in particular the altar-piece of the high-altar in S. Maria Novella, that is, the part at the back, which now faces the choir; and some pupils of the same Domenico finished the predella in little figures, Niccolaio painting with great diligence, below the figure of S. Stephen, a disputation of that Saint, while Francesco Granacci, Jacopo  del Tedesco, and Benedetto executed the figures of S. Antonino, Archbishop of Florence, and S. Catharine of Siena. And they painted an altar-picture of S. Lucia that is in that place, with the head of a friar, near the centre of the church; and many other paintings and pictures that are in the houses of various individuals. After having been several years in France, where he worked and earned not a little, Benedetto returned to Florence with many privileges and presents that he had received from that King in testimony of his talents."
ridolfo:742,"That Nunziata, although he was a puppet-painter, was in some things a person of distinction, and above all in preparing fireworks and the girandole that were made every year for the festival of S. John; and, since he was an amusing and facetious person, everyone took great pleasure in conversing with him."
ridolfo:743,"Now those works were executed by that painter while his uncle David was still alive, and that good old man took the greatest pleasure in them, thanking God that he had lived so long as to see the art of Domenico come to life again, as it were, in Ridolfo."
ridolfo:744,"Ridolfo was a rapid and resolute painter in certain kinds of work, and particularly in festive decorations; and thus, for the entry of the Emperor Charles V into Florence, he executed in ten days an arch at the Canto alla Cuculia, and another arch in a very short time at the Porta al Prato for the coming of the most illustrious Lady, Duchess Leonora, as will be related in the Life of Battista Franco."
ridolfo:745,"For the Convent of the Nuns of Ripoli Ridolfo painted two altar-pieces in oils: in one the Coronation of Our Lady, and in the other a Madonna surrounded by certain Saints."
ridolfo:746,"Ridolfo had a brother called Don Bartolommeo in the Angeli, a seat of the Monks of Camaldoli in Florence, who was a truly religious, upright, and worthy man; and Ridolfo, who loved him much, painted for him in the cloister that opens into the garden—that is, in the loggia where there are the stories of S. Benedict painted in verdaccio by the hand of Paolo Uccello, on the right hand as one enters by the door of the garden—a scene in which that same Saint, seated at table with two Angels beside him, is waiting for bread to be sent for him into the grotto by Romanus, but the Devil has cut the cord with stones; and the same Saint investing a young man with the habit."
ridolfo:747,"At the Madonna di Vertigli, a seat of the Monks of Camaldoli, without the township of Monte Sansovino, Ridolfo, having with him the above-named Battista Franco and Michele, executed in chiaroscuro, in a little cloister, all the stories of the life of Joseph; in the church, the altar-pieces of the high-altar, and a Visitation of Our Lady in fresco, which is as beautiful as any work in fresco that Ridolfo ever painted."
sanmichele:748,"Michele San Michele, who was born at Verona in the year 1484, and learned the first principles of architecture from his father Giovanni and his uncle Bartolommeo, both excellent architects, went off at sixteen years of age to Rome, leaving his father and two brothers of fine parts, one of whom, called Jacopo, devoted himself to letters, and the other, named Don Camillo, was a Canon Regular and General of that Order. Having arrived there, he studied the ancient remains of architecture in such a manner, and with such diligence, observing and measuring everything minutely, that in a short time he became renowned and famous not only in Rome, but throughout all the places that are around that city. Moved by his fame, the people of Orvieto summoned him as architect to their celebrated temple, with an honourable salary; and while he was employed in their service, he was summoned for the same reason to Monte Fiascone, as architect for the building of their principal temple; and thus, serving both the one and the other of these places, he executed all that there is to be seen in these two cities in the way of good architecture. Among other works, a most beautiful tomb was built after his design in S. Domenico at Monte Fiascone—I believe, for one of the Petrucci, a nobleman of Siena—which cost a great sum of money, and proved to be marvellous. Besides all this, he made an infinite number of designs for private houses in those places, and made himself known as a man of great judgment and excellence. Thereupon Pope Clement VII, proposing to make use of him in the most important operations of the wars that were stirring at that time throughout all Italy, gave him as a companion to Antonio da San Gallo,  with a very good salary, to the end that they might go together to inspect all the places of greatest importance in the States of the Church, and, wherever necessary, might see to the construction of fortifications; above all, at Parma and Piacenza, because those two cities were most distant from Rome, and nearest and most exposed to the perils of war. Which duty having been executed by Michele and Antonio to the full satisfaction of the Pontiff, there came to Michele a desire, after all those years, to revisit his native city and his relatives and friends, and even more to see the fortresses of the Venetians."
sanmichele:749,"Michele died in the year 1559, and was buried in S. Tommaso, a church of Carmelite Friars, where there is the ancient burial-place of his forefathers; and at the present day Messer Niccolò San Michele, a physician, has set his hand to erecting him an honourable tomb, which is even now being carried into execution."
sanmichele:750,"In the house of Messer Pellegrino Ridolfi, also at Verona, the same master painted the Coronation of the Emperor Charles V, and the scene when, after being crowned in Bologna, he rides with the Pope through the city in great pomp."
sanmichele:751,"Monsignor Luigi Lippomani, Bishop of Verona, having resolved to carry to completion the campanile of his church, which had been begun a hundred years before, caused a design for this to be made by Michele, who did it very beautifully, taking into consideration the preserving of the old part and the expense that the Bishop was able to incur."
sanmichele:752,"It was then resolved at Verona to rebuild the Lazzaretto, a dwelling, or rather, hospital, which serves for the sick in times of plague, the old one having been destroyed together with other edifices that had been in the suburbs; and Michele was commissioned to make a design for this (which proved to be beautiful beyond all expectations), to the end that it might be put into execution on a spot near the river, at some distance from the city and beyond the esplanade."
sanmichele:753,"In Venice he built from the foundations the very rich and magnificent palace of the Cornaro family, near S. Polo, and restored another palace, also of the Cornaro family, which is by S. Benedetto all'Albore, for M. Giovanni Cornaro, of whom Michele was much the friend; and this led to Giorgio Vasari painting nine pictures in oils for the ceiling of a magnificent apartment, all adorned with woodwork carved and richly  overlaid with gold, in that palace."
tiziano:754,"Tiziano was born at Cadore, a little township situated on the Piave and five miles distant from the pass of the Alps, in the year 1480, from the family of the Vecelli, one of the most noble in that place. At the age of ten, having a fine spirit and a lively intelligence, he was sent to Venice to the house of an uncle, an honoured citizen, who, perceiving the boy to be much inclined to painting, placed him with Gian Bellini, an excellent painter very famous at that time, as has been related. Under his discipline, attending to design, he soon showed that he was endowed by nature with all the gifts of intellect and judgment that are necessary for the art of painting; and since at that time Gian Bellini and the other painters of that country, from not being able to study ancient works, were much—nay, altogether—given to copying from the life whatever work they did, and that with a dry, crude, and laboured manner, Tiziano also for a time learned that method. But having come to about the year 1507, Giorgione da Castelfranco, not altogether liking that mode of working, began to give to his pictures more softness and greater relief, with a beautiful manner; nevertheless he used to set himself before living and natural objects and counterfeit them as well as he was able with colours, and paint them broadly with tints crude or soft according as the life demanded, without doing any drawing, holding it as certain that to paint with colours only, without the study of drawing on paper, was the true and best method of working, and the true design. For he did not perceive that for him who wishes to distribute his compositions and accommodate his inventions well, it is necessary that he should first put them down on paper in several different ways, in order to see how  the whole goes together, for the reason that the idea is not able to see or imagine the inventions perfectly within herself, if she does not reveal and demonstrate her conception to the eyes of the body, that these may assist her to form a good judgment. Besides which, it is necessary to give much study to the nude, if you wish to comprehend it well, which you will never do, nor is it possible, without having recourse to paper; and to keep always before you, while you paint, persons naked or draped, is no small restraint, whereas, when you have formed your hand by drawing on paper, you then come little by little with greater ease to carry your conceptions into execution, designing and painting together. And so, gaining practice in art, you make both manner and judgment perfect, doing away with the labour and effort wherewith those pictures were executed of which we have spoken above, not to mention that by drawing on paper, you come to fill the mind with beautiful conceptions, and learn to counterfeit all the objects of nature by memory, without having to keep them always before you or being obliged to conceal beneath the glamour of colouring the painful fruits of your ignorance of design, in the manner that was followed for many years by the Venetian painters, Giorgione, Palma, Pordenone, and others, who never saw Rome or any other works of absolute perfection."
tiziano:755,"And in the year when Andrea Gritti was elected Doge, Tiziano painted his portrait,  which was a very rare thing, in a picture wherein are Our Lady, S. Mark, and S. Andrew with the countenance of that Doge; which picture, a most marvellous work, is in the Sala del Collegio."
tiziano:756,"Then in the year 1507, while the Emperor Maximilian was making war on the Venetians, Tiziano, according to his own account, painted an Angel Raphael with Tobias and a dog in the Church of S. Marziliano, with a distant landscape, where, in a little wood, S. John the Baptist is praying on his knees to Heaven, whence comes a radiance that illumines him; and this work it is thought that he executed before he made a beginning with the façade of the Fondaco de' Tedeschi."
tiziano:757,"Afterwards, having gone to Vicenza, Tiziano painted the Judgment of Solomon in fresco, which was a beautiful work, under the little loggia where justice is administered in public audience."
verrocchio:620,"Andrea del Verrocchio, a Florentine, was in his day a goldsmith, a master of perspective, a sculptor, a wood-carver, a painter, and a musician; but in the arts of sculpture and painting, to tell the truth, he had a manner somewhat hard and crude, as one who acquired it rather by infinite study than by the facility of a natural gift. Even if he had been as poor in this facility as he was rich in the study and diligence that exalted him, he would have been most excellent in those arts, which, for their highest perfection, require a union of study and natural power. If either of these is wanting, a man rarely attains to the first rank; but study will do a great deal, and thus Andrea, who had it in greater abundance than any other craftsman whatsoever, is counted among the rare and excellent masters of our arts. In his youth he applied himself to the sciences, particularly to geometry. Among many other things that he made while working at the goldsmith's art were certain buttons for copes, which are in S. Maria del Fiore at Florence; and he also made larger works, particularly a cup, full of animals, foliage, and other bizarre fancies, which is known to all goldsmiths, and casts are taken of it; and likewise another, on which there is a very beautiful dance of little children. Having given a proof of his powers in these two works, he was commissioned by the Guild of Merchants to make two scenes in silver for the ends of the altar of S. Giovanni, from which, when put into execution, he acquired very great praise and fame. There were wanting at this time in Rome some of those large figures of the Apostles which generally stood on the altar of the Chapel of the Pope, as well as certain other works in silver that had been destroyed; wherefore Pope Sixtus sent for Andrea and with great favour commissioned him to do all that was necessary in this matter, and he brought the whole to perfection with much diligence and judgment."
verrocchio:621,"He also made for Lorenzo de' Medici, for the fountain of his Villa at Careggi, a boy of bronze squeezing a fish, which the Lord Duke Cosimo has caused to be placed, as may be seen at the present day, on the fountain that is in the courtyard of his Palace; which boy is truly marvellous."
verrocchio:622,"Now the due occasion arrived in the form of the death of Giuliano de' Medici and the danger incurred by his brother Lorenzo, who was wounded in S. Maria del Fiore, when it was ordained by the friends and relatives of Lorenzo that images of him should be set up in many places, to render thanks to God for his deliverance."
verrocchio:623,"There lived in the time of Andrea one Benedetto Buglioni, who received the secret of glazed terra-cotta work from a woman related to the house of Andrea della Robbia; wherefore he made many works in that manner both in Florence and abroad, particularly a Christ rising from the dead, with certain angels, which, for a work in glazed terra-cotta, is beautiful enough, in the Church of the Servi, near the Chapel of S. Barbara."
verrocchio:625,"Wherefore, although he did not put the aforesaid cartoons into execution, yet he did paint certain pictures; among others, a panel for the Nuns of S. Domenico in Florence, wherein it appeared to him that he had acquitted himself very well; whence, no long time after, he painted another in S. Salvi for the Monks of Vallombrosa, containing the Baptism of Christ by S. John. In this work he was assisted by Leonardo da Vinci, his disciple, then quite young, who painted therein an angel with his own hand, which was much better than the other parts of the work; and for that reason Andrea resolved never again to touch a brush, since Leonardo, young as he was, had acquitted himself in that art much better than he had done."
verrocchio:626,"The Venetians, meanwhile, wishing to honour the great valour of Bartolommeo da Bergamo, thanks to whom they had gained many victories, in order to encourage others, and having heard the fame of Andrea, summoned him to Venice, where he was commissioned to make an equestrian statue of that captain in bronze, to be placed on the Piazza di SS."
zuccaro:759,"Francesco Maria being Duke of Urbino, there was born in the township of Sant'Agnolo in Vado, a place in that State, on the 1st of September in the year 1529, to the painter Ottaviano Zucchero, a male child to whom he gave the name of Taddeo; which boy having learned by the age of ten to read and write passing well, his father took him under his own discipline and taught him something of design. But, perceiving that his son had a very beautiful genius and was likely to become a better master in painting than he believed himself to be, Ottaviano placed him with Pompeo da Fano, who was very much his friend, but a commonplace painter. Pompeo's works not pleasing Taddeo, and likewise his ways, he returned to Sant'Agnolo, and there, as well as in other places, assisted his father to the best of his power and knowledge. Finally, being well grown in years and in judgment, and perceiving that he could not make much progress under the discipline of his father, who was burdened with seven sons and one daughter, and also that with his own little knowledge he could not be of as much assistance to his father as he might wish, he went off all alone, at the age of fourteen, to Rome. There, at first, not being known by anyone, and himself knowing no one, he suffered some hardships; and, if he did know one or two persons, he was treated worse by them than by the others. Thus, having approached Francesco, called Sant'Agnolo, who was working by the day at grotesques under Perino del Vaga, he commended himself to him with all humility, praying him that, being his kinsman, he should consent to help him; but no good came of it, for Francesco, as certain kinds of kinsmen often do, not only did not assist him by word or deed, but reproved and repelled him harshly. But for  all that, not losing heart and not being dismayed, the poor boy contrived to maintain himself (or we should rather say, to starve himself) for many months in Rome by grinding colours for a small price, now in one shop and now in another, at times also drawing something, as best he could."
zuccaro:760,"In the year 1548, therefore, when Taddeo had finished that work, he was vastly extolled by all Rome, and that with good reason, because after Polidoro, Maturino, Vincenzio da  San Gimignano, and Baldassarre da Siena, no one had attained in works of that kind to the standard that Taddeo had reached, who was then a young man only eighteen years of age."
zuccaro:761,"Maestro Mattivolo, the Master of the Post, bought in the time of Pope Julius a site on the Campo Marzio, and built there a large and very commodious house, and then commissioned Taddeo to paint the façade in chiaroscuro; which Taddeo executed there three stories of Mercury, the Messenger of the Gods, which were very beautiful, and the rest he caused to be painted by others after designs by his own hand."
zuccaro:762,"In that work, which was on a groined vaulting, Taddeo painted the four Evangelists, two Sibyls, two Prophets, and four not very large stories of Jesus Christ and of the Virgin His Mother."
zuccaro:763,"Meanwhile Taddeo painted in the Church of S. Ambrogio de' Milanesi, on the wall of the high-altar, four stories of the life of that Saint, coloured in fresco and not very large, with a frieze of little boys, and women after the manner of terminal figures; which was a work of no little beauty."
zuccaro:764,"After that, Taddeo was ordered to repaint in the Sala de' Palafrenieri those Apostles which Raffaello had formerly executed there in terretta, and which had been thrown to the ground by Paul IV; and he, having painted one, caused all the others to be executed by his brother Federigo, who acquitted himself very well."
